Essay ID,Essay Set,Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Word Count,Sentence Count,Score
1144,1,0.07,0.454545455,0.972222222,0.454545455,0.018691589,0.022429907,1.276412989,1.259418004,0.338,535,33,11
1145,1,0.334,0.269230769,0.906976744,0.592592593,0.03003003,0,0.932826122,0.940548907,0.27,333,26,9
1146,1,0.216,0.346153846,0.979591837,0.506024096,0.012755102,0.007653061,0.920144585,0.949761048,0.262,392,26,8
1147,1,0.21,0.37037037,0.894736842,0.472972973,0.017721519,0.007594937,1.14997287,1.10787191,0.278,395,27,9
1148,1,0.198,0.705882353,1,0.548780488,0.054862843,0.007481297,1.115834759,0.970128204,0.256,401,17,9
1149,1,0.198,0.275862069,0.94,0.573170732,0.012468828,0.004987531,1.282681905,1.205240169,0.3,401,29,10
1150,1,0.434,0.173913043,1,0.654545455,0.028268551,0.007067138,1.59631415,1.002916153,0.174,283,23,8
1151,1,0.04,0.382352941,0.962264151,0.721649485,0.03125,0.029166667,1.144136749,1.084701022,0.32,480,34,10
1152,1,0.234,0.571428571,1,0.523255814,0.023498695,0,1.35281596,1.261293679,0.184,383,21,8
1153,1,0.216,0.233333333,0.981481481,0.540540541,0.035714286,0.005102041,1.049623492,1.013937615,0.272,392,30,9
1154,1,0.608,0.636363636,1,0.595238095,0.030612245,0.010204082,1.133717845,1.048800032,0.15,196,11,8
1155,1,0.338,0.24,0.975,0.569620253,0.027190332,0.009063444,1.282552788,0.966414208,0.204,331,25,8
1156,1,0.182,0.59375,0.927536232,0.666666667,0.03891709,0.015228426,1.441727168,1.299298332,0.372,591,32,10
1157,1,0.534,0.5,0.923076923,0.479166667,0.042918455,0.021459227,1.292753185,0.963426991,0.196,233,12,6
1158,1,0.146,0.484848485,0.987012987,0.534883721,0.031413613,0.029668412,1.651784039,1.296819222,0.322,573,33,9
1159,1,0.176,0.481481481,0.930232558,0.6375,0.026699029,0.024271845,0.993115761,1.147749103,0.344,412,27,12
1160,1,0.132,0.56,1,0.52173913,0.020737327,0.01843318,1.343947976,1.183106516,0.222,434,25,8
1161,1,0.342,0.882352941,1,0.5,0.015197568,0.009118541,0.951392795,0.95225313,0.216,329,17,8
1162,1,0.342,0.571428571,0.976190476,0.426470588,0.012158055,0.024316109,1.115797562,1.004903825,0.22,329,21,8
1163,1,0.052,0.486486486,0.984615385,0.461538462,0.015209125,0.030418251,1.193186899,1.069392028,0.384,526,37,10
1164,1,0.258,0.333333333,0.931818182,0.563218391,0.053908356,0.013477089,1.441411035,1.180971829,0.282,371,24,9
1165,1,0.352,0.6875,0.974358974,0.493670886,0.027777778,0.024691358,0.989453121,0.801795962,0.216,324,16,8
1166,1,0.208,0.266666667,0.977272727,0.742857143,0.02020202,0.012626263,1.139349261,1.062022755,0.264,396,30,9
1167,1,0.118,0.322580645,1,0.476190476,0.015873016,0.002267574,1.164706763,1.039584684,0.292,441,31,10
1168,1,0.234,0.642857143,1,0.64556962,0.041775457,0.023498695,1.368465992,1.098486476,0.22,383,14,8
1169,1,0.166,0.5,0.959183673,0.564705882,0.019184652,0.014388489,1.036432603,1.035087284,0.294,417,24,10
1170,1,0.28,0.703703704,0.933333333,0.583333333,0.0140625,0.015625,1.257001231,1.119521612,0.524,640,27,12
1171,1,0.562,0.25,0.953271028,0.575757576,0.008962868,0.011523688,1.438410518,1.116948964,0.512,781,68,12
1172,1,0.498,0.35,1,0.555555556,0.007968127,0,0.985991582,0.95301274,0.144,251,20,7
1173,1,0.328,0.153846154,1,0.594202899,0.026785714,0.026785714,1.243462004,0.969011147,0.244,336,26,8
1174,1,0.364,0.272727273,0.9,0.491803279,0.040880503,0.018867925,0.891378004,0.905141939,0.272,318,22,10
1175,1,0.042,0.378378378,0.881355932,0.578947368,0.021113244,0.015355086,1.359250529,1.25200558,0.326,521,37,9
1176,1,0.134,0.357142857,1,0.741573034,0.023094688,0.023094688,1.4066097,1.301431965,0.202,433,28,8
1177,1,0.606,0.636363636,0.967741935,0.52,0.005076142,0.020304569,0.98567283,0.837944386,0.128,197,11,6
1178,1,0.15,0.785714286,0.972972973,0.671428571,0.014117647,0.004705882,1.338162875,1.133289685,0.278,425,14,9
1179,1,0.27,0.409090909,1,0.560606061,0.005479452,0.01369863,1.253597582,1.012684199,0.154,365,22,8
1180,1,0.194,0.322580645,1,0.632352941,0.05707196,0.00248139,1.073627013,0.915360102,0.274,403,31,8
1181,1,0.322,0.24,1,0.492307692,0.044247788,0.026548673,1.264820442,1.097632946,0.218,339,25,10
1182,1,0.482,0.75,0.954545455,0.5,0.023166023,0.007722008,0.700362551,0.771541322,0.218,259,8,7
1183,1,0.46,0.5,1,0.488888889,0.014814815,0.011111111,1.211670711,0.941095251,0.122,270,10,8
1184,1,0.306,0.423076923,1,0.535714286,0.031700288,0.031700288,0.809816763,0.851638354,0.256,347,26,10
1185,1,0.392,0.24,0.971428571,0.545454545,0.009868421,0.023026316,1.03447484,0.902301996,0.276,304,25,8
1186,1,0.136,0.416666667,1,0.461538462,0.037037037,0.009259259,1.195703469,1.021302279,0.262,432,24,9
1187,1,0.294,0.307692308,0.975,0.611111111,0.025495751,0.025495751,1.390156055,1.29894571,0.242,353,26,10
1188,1,0.174,0.423076923,0.97826087,0.593406593,0.041162228,0.021791768,1.123762249,0.921924146,0.298,413,26,8
1189,1,0.408,0.8,0.945945946,0.450704225,0.043918919,0.013513514,1.040361611,0.890414606,0.218,296,15,9
1190,1,0.048,0.323529412,1,0.628318584,0.023109244,0.012605042,1.581819401,1.067655047,0.272,476,34,9
1191,1,0.128,0.481481481,1,0.702380952,0.025229358,0.029816514,1.285699553,1.323048492,0.23,436,27,8
1192,1,0.3,0.5625,1,0.492307692,0.002857143,0.005714286,1.096399851,1.001294849,0.188,350,16,8
1193,1,0.006,0.315789474,0.918367347,0.549019608,0.017892644,0.013916501,1.340516323,1.199885382,0.332,503,38,10
1194,1,0.156,0.481481481,1,0.567901235,0.026066351,0.011848341,1.016871337,0.979867716,0.358,422,27,10
1195,1,0.208,0.171428571,1,0.563380282,0.015151515,0.012626263,1.076729024,1.067946788,0.274,396,35,11
1196,1,0.404,0.2,0.891891892,0.440677966,0.023489933,0.030201342,1.013799163,0.859612408,0.2,298,25,8
1197,1,0.022,0.666666667,0.984615385,0.527777778,0.045009785,0.009784736,1.26835747,1.11636748,0.216,511,24,8
1198,1,0.58,0.75,0.961538462,0.6,0.042857143,0.033333333,0.828246992,0.843129547,0.182,210,8,7
1199,1,0.416,0.185185185,0.717948718,0.47761194,0.017123288,0.01369863,1.140349835,1.018737556,0.242,292,27,8
1200,1,0.02,0.695652174,0.947368421,0.546391753,0.015686275,0.015686275,1.142735485,1.056824183,0.34,510,23,9
1201,1,0.082,0.653846154,0.941176471,0.453333333,0.017429194,0.004357298,1.214127526,1.212672254,0.336,459,26,12
1202,1,0.206,0.307692308,1,0.4875,0.022670025,0.010075567,1.552704985,1.197435973,0.166,397,26,8
1203,1,0.206,0.117647059,0.970588235,0.571428571,0.022670025,0.007556675,1.080037517,0.936107178,0.25,397,34,8
1204,1,0.06,0.5,0.97826087,0.545454545,0.025531915,0.023404255,1.022950509,1.130425837,0.3,470,26,9
1205,1,0.35,0.555555556,1,0.523076923,0.061538462,0.043076923,1.001303468,0.906166817,0.242,325,18,8
1206,1,0.11,0.2,0.929824561,0.449438202,0.038202247,0.015730337,1.053152201,1.039491331,0.37,445,35,11
1207,1,0.102,0.48,0.92,0.443181818,0.022271715,0.006681514,1.335075728,1.118405552,0.338,449,25,8
1208,1,0.518,0.545454545,0.96969697,0.526315789,0.045643154,0.024896266,1.262375643,0.813529569,0.114,241,11,7
1209,1,0.38,0.28,1,0.527272727,0.025806452,0.029032258,0.92963909,1.055688385,0.232,310,25,8
1210,1,0.166,0.37037037,1,0.653333333,0.023980815,0.033573141,1.126463334,0.932308424,0.228,417,27,8
1211,1,0.184,0.538461538,0.976190476,0.493670886,0.044117647,0.014705882,1.294305117,1.112447678,0.268,408,26,9
1212,1,0.148,0.52173913,0.97826087,0.483516484,0.014084507,0.002347418,1.497953658,1.211081784,0.224,426,23,9
1213,1,0.274,0.52173913,0.973684211,0.555555556,0.027548209,0.002754821,1.459984124,1.065800373,0.21,363,23,8
1214,1,0.038,0.108695652,0.928571429,0.547619048,0.027027027,0.01039501,1.334713857,1.103874795,0.29,481,46,10
1215,1,0.062,0.55,0.982142857,0.530120482,0.051172708,0.036247335,1.478753221,0.92936063,0.282,469,20,8
1216,1,0.298,0.666666667,0.976190476,0.5,0.042735043,0.011396011,0.929370707,1.097515254,0.26,351,18,9
1217,1,0.8,0.5,1,0.47826087,0,0.02,1.0633813,0.590948969,0.06,100,6,4
1218,1,0.062,0.34375,0.95,0.568421053,0.031982942,0.010660981,1.325293247,1.24101232,0.294,469,32,9
1219,1,0.346,0.666666667,0.96875,0.44,0.067278287,0.018348624,0.935549247,0.861940569,0.28,327,18,8
1220,1,0.13,0.222222222,0.966666667,0.505050505,0.004597701,0.011494253,1.057314498,1.055322153,0.342,435,36,10
1221,1,0.014,0.730769231,0.960784314,0.494623656,0.039447732,0.00591716,1.106652028,1.100311643,0.338,507,26,10
1222,1,0.66,0.285714286,1,0.615384615,0.070588235,0.023529412,0.767620644,0.917150409,0.136,170,14,6
1223,1,0.132,0.346153846,0.96969697,0.597938144,0.036866359,0.01843318,1.580109078,1.435580314,0.238,434,26,9
1224,1,0.076,0.56,0.950819672,0.420454545,0.032467532,0.002164502,1.248201515,1.007555128,0.282,462,25,9
1225,1,0.248,0.346153846,1,0.506849315,0.039893617,0.007978723,1.193666205,1.015585635,0.2,376,26,8
1226,1,0.116,0.461538462,1,0.5,0.018099548,0.004524887,1.249794644,1.256061211,0.26,442,26,8
1227,1,0.648,0.285714286,0.882352941,0.5,0.085227273,0.017045455,0.740932657,0.792884629,0.15,176,14,8
1228,1,0.492,0.727272727,1,0.697674419,0.027559055,0.003937008,1.467175457,0.991779788,0.134,254,11,8
1229,1,0.13,0.375,1,0.555555556,0.002298851,0.011494253,1.313357788,1.080266208,0.228,435,32,8
1230,1,0.044,0.548387097,1,0.536082474,0.035564854,0.010460251,1.145883445,1.0101585,0.294,478,31,10
1231,1,0.652,0.875,1,0.555555556,0.005747126,0.005747126,0.948221941,0.847271525,0.1,174,8,6
1232,1,0.284,0.416666667,1,0.65,0.008379888,0.011173184,1.311773744,1.234169122,0.224,358,24,10
1233,1,0.076,0.41025641,0.98245614,0.565217391,0.034632035,0.032467532,1.175607068,1.157925064,0.276,462,39,9
1234,1,0.164,0.357142857,1,0.584269663,0.014354067,0.016746411,1.349528969,1.122970412,0.24,418,28,8
1236,1,0.338,0.35,1,0.566666667,0.006042296,0.024169184,1.19662153,0.997524827,0.226,331,20,10
1237,1,0.018,0.432432432,0.955882353,0.659793814,0.017681729,0.019646365,1.25278994,1.199901198,0.308,509,37,11
1238,1,0.366,0.28,1,0.573770492,0.006309148,0.028391167,1.123667776,1.050983192,0.22,317,25,10
1239,1,0.042,0.6,0.964912281,0.512820513,0.046065259,0.038387716,1.127075339,1.065262475,0.352,521,30,11
1240,1,0.126,0.344827586,1,0.441860465,0.04805492,0.011441648,1.085280343,1.052607932,0.28,437,29,10
1241,1,0.308,0.230769231,1,0.507462687,0.046242775,0.031791908,1.075287576,0.846311316,0.228,346,26,9
1242,1,0.48,0.130434783,0.96969697,0.618181818,0.038461538,0.030769231,0.953653412,0.94131721,0.186,260,23,8
1243,1,0.378,0.733333333,1,0.610169492,0.032154341,0.022508039,1.182652136,0.826279593,0.196,311,15,9
1244,1,0.062,0.64,1,0.602040816,0.039548023,0.020715631,1.62508403,1.345803686,0.24,531,25,8
1245,1,0.252,0.32,0.980769231,0.532608696,0.034759358,0.018716578,1.492220621,1.2950249,0.232,374,25,10
1246,1,0.414,0.192307692,1,0.433333333,0.061433447,0.010238908,1.132117705,0.926659231,0.232,293,26,7
1247,1,0.532,0.818181818,1,0.543478261,0.064102564,0.008547009,0.997790046,0.94594826,0.182,234,11,8
1248,1,0.208,0.652173913,1,0.683333333,0.012626263,0.01010101,1.510857895,1.399014674,0.148,396,23,8
1249,1,0.282,0.25,0.92,0.453846154,0.026521061,0.03900156,1.2129275,1.229060957,0.402,641,52,10
1250,1,0.532,0.38,0.945652174,0.634146341,0.033942559,0.036553525,1.25130292,1.218838282,0.578,766,50,12
1251,1,0.108,0.272727273,1,0.593023256,0.035874439,0.011210762,1.28156838,1.06895514,0.216,446,33,8
1252,1,0.21,0.111111111,0.980392157,0.564705882,0.015189873,0,1.009166342,0.934084051,0.342,395,45,11
1253,1,0.812,1,1,0.739130435,0.159574468,0.031914894,0,0,0.066,94,1,4
1254,1,0.232,0.375,0.975609756,0.465116279,0.018229167,0.018229167,1.281440386,1.134684972,0.23,384,24,8
1255,1,0.182,0.540540541,0.987012987,0.52293578,0.013536379,0.010152284,1.315930172,1.300104487,0.342,591,37,11
1256,1,0.166,0.225806452,1,0.551282051,0.021582734,0.026378897,0.923194209,1.016312709,0.272,417,31,8
1257,1,0.06,0.342857143,0.968253968,0.548076923,0.042553191,0.006382979,1.505270187,1.126633466,0.274,470,35,9
1258,1,0,0.53125,0.927272727,0.522222222,0.014,0.006,1.056715126,1.021030779,0.386,500,32,12
1259,1,0.23,0.333333333,0.943396226,0.505747126,0.007792208,0.002597403,1.005639321,1.001115858,0.284,385,27,10
1260,1,0.394,0.45,1,0.698113208,0.04620462,0.02310231,1.138496582,1.111550073,0.202,303,20,8
1261,1,0.23,0.391304348,0.980769231,0.457831325,0.031168831,0.005194805,1.351107176,1.204092153,0.238,385,23,9
1262,1,0.21,0.56,1,0.564705882,0.015189873,0.012658228,1.447471096,1.201699001,0.192,395,25,8
1263,1,0.29,0.684210526,0.962962963,0.424657534,0.028169014,0.014084507,1.112472837,1.099215087,0.192,355,19,9
1264,1,0.286,0.52173913,0.972222222,0.538461538,0.028011204,0.008403361,1.131744938,1.274866167,0.268,357,23,9
1265,1,0.244,0.275862069,1,0.555555556,0.013227513,0.013227513,0.879446129,0.860443196,0.29,378,29,10
1266,1,0.396,0.529411765,0.974358974,0.567567568,0.09602649,0.016556291,1.163745726,0.909645202,0.174,302,17,8
1267,1,0.336,0.269230769,0.979166667,0.545454545,0.018072289,0.021084337,1.265799132,1.108519708,0.212,332,26,8
1268,1,0.38,0.5,1,0.567164179,0.025806452,0.029032258,1.149071747,1.007983599,0.18,310,20,8
1269,1,0.184,0.444444444,0.945454545,0.674698795,0.017156863,0.029411765,0.966589777,1.018898401,0.338,408,27,11
1270,1,0.454,0.533333333,0.965517241,0.52173913,0.014652015,0.014652015,1.048037707,0.982244459,0.18,273,15,10
1271,1,0.374,0.214285714,0.944444444,0.676056338,0.060702875,0.03514377,1.438851355,1.092343643,0.244,313,28,8
1272,1,0.194,0.5,1,0.472527473,0.014888337,0.012406948,1.240944877,1.00958421,0.27,403,28,9
1273,1,0.098,0.666666667,0.962264151,0.515789474,0.033259424,0.035476718,1.119924257,1.038563995,0.338,451,24,10
1274,1,0.722,0.071428571,1,0.523809524,0.071942446,0.007194245,0.88803001,0.729246542,0.092,139,14,6
1275,1,0.268,0.458333333,1,0.539325843,0.013661202,0.035519126,1.440562262,1.094981347,0.192,366,24,7
1276,1,0.36,0.4,0.976744186,0.475409836,0.009375,0.009375,1.134926625,0.828901798,0.164,320,20,8
1277,1,0.49,0.15,0.953488372,0.518518519,0.015686275,0.007843137,1.483925345,0.883011362,0.134,255,20,7
1278,1,0.482,0.384615385,1,0.616666667,0.030888031,0.023166023,1.312205113,0.979105604,0.14,259,13,8
1279,1,0.306,0.363636364,0.973684211,0.444444444,0.106628242,0.023054755,0.948709541,0.951956348,0.25,347,22,9
1280,1,0.526,0.727272727,0.961538462,0.609756098,0.025316456,0.004219409,0.98527563,0.861855579,0.16,237,11,6
1281,1,0.488,0.444444444,1,0.511111111,0.0625,0.04296875,1.254342385,0.930117116,0.176,256,18,8
1282,1,0.034,0.3125,0.952380952,0.603960396,0.01863354,0.004140787,1.40002937,1.053407044,0.352,483,32,10
1283,1,0.3,0.32,0.944444444,0.491803279,0.011428571,0.014285714,0.967044232,1.076002165,0.266,350,25,10
1284,1,0.232,0.407407407,0.953488372,0.607594937,0.041666667,0.03125,1.089792609,0.80212827,0.282,384,27,8
1285,1,0.42,0.142857143,1,0.571428571,0.055172414,0.065517241,1.035713218,0.943303766,0.18,290,28,8
1286,1,0.594,0.461538462,1,0.720930233,0.02955665,0.044334975,1.123269577,0.964564103,0.148,203,13,8
1287,1,0.266,0.391304348,1,0.616438356,0.024523161,0.008174387,1.071682514,1.078068557,0.278,367,23,10
1288,1,0.046,0.653846154,0.967741935,0.54368932,0.019120459,0.005736138,1.278571021,1.152370507,0.318,523,26,10
1289,1,0.442,0.4375,1,0.589285714,0.028673835,0.017921147,1.298658808,0.997525722,0.17,279,16,7
1290,1,0.3,0.1875,0.864864865,0.436619718,0.031428571,0.028571429,0.926644896,1.002846052,0.266,350,32,8
1291,1,0.378,0.291666667,1,0.640625,0.038585209,0.048231511,1.265330713,0.94980143,0.212,311,24,8
1292,1,0.362,0.304347826,1,0.470588235,0.009404389,0.028213166,1.169781667,0.926861246,0.174,319,23,8
1293,1,0.484,0.3125,0.944444444,0.462962963,0.058139535,0.003875969,1.161157734,0.811962477,0.186,258,16,7
1294,1,0.094,0.441176471,0.983333333,0.509615385,0.009140768,0.034734918,1.149250773,1.118496098,0.328,547,34,9
1295,1,0.848,0.333333333,1,0.722222222,0.026315789,0.039473684,0.981458487,0.640613526,0.06,76,6,4
1296,1,0.078,0.846153846,0.959183673,0.584269663,0.023861171,0.013015184,0.817703896,0.916910542,0.34,461,13,9
1297,1,0.462,0.272727273,1,0.634615385,0.040892193,0.022304833,0.911677516,0.94691114,0.198,269,22,8
1298,1,0.504,0.375,0.956521739,0.65,0.052419355,0.028225806,0.819753028,0.850573811,0.198,248,16,7
1299,1,0.014,0.40625,0.909090909,0.525252525,0.014198783,0.026369168,1.212784608,1.084526354,0.384,493,32,11
1300,1,0.324,0.121212121,1,0.632183908,0.076923077,0.017751479,1.43828938,1.076293414,0.188,338,33,7
1301,1,0.438,0.533333333,1,0.642857143,0.042704626,0.010676157,1.310471302,1.148913955,0.204,281,15,8
1302,1,0.256,0.25,1,0.507042254,0.029569892,0.010752688,1.170997571,0.909969581,0.228,372,28,10
1303,1,0.36,0.411764706,0.951219512,0.578125,0.059375,0.03125,0.951867538,0.856177407,0.262,320,17,7
1304,1,0.026,0.277777778,1,0.467391304,0.01026694,0.012320329,1.003408185,1.079728697,0.44,487,36,11
1305,1,0.116,0.277777778,1,0.662650602,0.00678733,0.018099548,1.143345714,1.192822848,0.29,442,36,11
1306,1,0.254,0.47826087,0.975609756,0.634920635,0.024128686,0.026809651,1.11968147,0.987927812,0.246,373,23,8
1307,1,0.264,0.434782609,0.84375,0.492753623,0.076086957,0.02173913,1.167650276,0.963239789,0.258,368,23,9
1308,1,0.222,0.545454545,1,0.578313253,0.015424165,0.010282776,1.392427593,1.273688467,0.198,389,22,9
1309,1,0.01,0.714285714,1,0.576470588,0.014141414,0.008080808,1.324846911,1.022582665,0.24,495,21,8
1310,1,0.416,0.833333333,0.95,0.558823529,0.058219178,0.04109589,1.162483084,0.983778508,0.2,292,12,7
1311,1,0.206,0.523809524,1,0.53164557,0.022670025,0.005037783,1.143782158,1.121882443,0.308,397,21,10
1312,1,0.206,0.290322581,0.975,0.5,0.042821159,0.01511335,0.93879004,0.93242931,0.272,397,31,9
1313,1,0.418,0.3,0.96875,0.576271186,0.037800687,0.020618557,1.345324021,1.142760944,0.182,291,20,8
1314,1,0.148,0.571428571,0.953125,0.529411765,0.052264808,0.029616725,1.214979366,1.225710694,0.428,574,35,10
1315,1,0.15,0.411764706,0.936507937,0.407407407,0.034782609,0.026086957,1.418038927,1.098340662,0.38,575,34,9
1316,1,0.372,0.5,0.965517241,0.560606061,0.01910828,0.031847134,0.805844789,0.920779171,0.274,314,22,9
1317,1,0.236,0.571428571,0.967741935,0.56,0.013089005,0.015706806,1.05799192,1.042552302,0.234,382,21,8
1318,1,0.23,0.391304348,0.983050847,0.5,0.033766234,0.015584416,1.41113287,0.938863274,0.168,385,23,8
1319,1,0.144,0.727272727,1,0.55952381,0.01635514,0.011682243,1.343659598,1.163122259,0.214,428,22,9
1320,1,0.21,0.487179487,0.971830986,0.429752066,0.036363636,0.011570248,1.311766828,1.3037211,0.36,605,39,11
1321,1,0.166,0.472222222,0.960526316,0.504273504,0.010291595,0.012006861,1.109496428,1.203972902,0.372,583,36,9
1322,1,0.304,0.476190476,0.975,0.589041096,0.048850575,0.020114943,1.220384008,0.945184739,0.256,348,21,9
1323,1,0.442,0.5,0.962962963,0.533333333,0.021505376,0.021505376,0.995488771,0.962366559,0.218,279,12,8
1324,1,0.238,0.523809524,0.980769231,0.452380952,0.031496063,0.031496063,1.270078962,1.124076709,0.234,381,21,8
1325,1,0.044,0.204081633,0.953125,0.561904762,0.030651341,0.017241379,0.967069864,1.05918729,0.372,522,49,10
1326,1,0.182,0.194444444,0.98245614,0.547826087,0.039119804,0.078239609,1.409090405,1.118656929,0.21,409,36,8
1327,1,0.044,0.533333333,0.981818182,0.660194175,0.021072797,0.017241379,1.280966546,1.133135406,0.35,522,30,11
1328,1,0.102,0.482758621,0.983050847,0.463917526,0.031180401,0.008908686,1.39568988,1.170950431,0.25,449,29,8
1329,1,0.462,0.333333333,0.966666667,0.578947368,0.022304833,0.022304833,1.027338046,0.952778892,0.19,269,21,7
1330,1,0.128,0.392857143,1,0.541176471,0.029816514,0.036697248,1.218133223,0.947897503,0.268,436,28,8
1331,1,0.156,0.421052632,0.956521739,0.62992126,0.039792388,0.008650519,1.423207446,1.060253431,0.402,578,38,9
1332,1,0.248,0.48,0.981818182,0.611111111,0.04787234,0.018617021,1.188933028,1.030286374,0.26,376,25,9
1333,1,0.302,0.214285714,1,0.671428571,0.037249284,0.025787966,1.074266013,0.888647498,0.236,349,28,8
1334,1,0.54,0.666666667,1,0.551020408,0.030434783,0.004347826,1.339840189,1.030499156,0.134,230,12,8
1335,1,0.608,0.6,1,0.533333333,0.045918367,0.010204082,0.808680131,0.861224231,0.148,196,10,7
1336,1,0.204,0.260869565,0.97752809,0.417322835,0.031561462,0.034883721,1.441727418,1.223129741,0.324,602,46,10
1337,1,0.656,0.214285714,1,0.666666667,0.011627907,0.058139535,0.937077053,0.902465639,0.098,172,14,8
1338,1,0.082,0.642857143,0.98245614,0.656862745,0.022181146,0.024029575,1.349228917,1.311067601,0.3,541,28,9
1339,1,0.322,0.9,1,0.410958904,0.056047198,0.029498525,1.249726687,1.073969005,0.186,339,10,8
1340,1,0.34,0.375,1,0.627118644,0.03030303,0.015151515,1.015712986,0.998371473,0.244,330,24,8
